Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Afghanistan,AFG,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.55597280085407,0.587344733093689,0.753791941862125,0.846291409992843,1.28565046621035,..,..
Afghanistan,AFG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.92677449530735,3.3681096075378,4.08733672359819,6.25132816655284,..,..,9.78392178232544,6.5511634561067,6.6784014408596,6.65556115177472,..,..,..
Afghanistan,AFG,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5116435071343,12.1900298641986,12.282874986228,12.1562602671559,..,..,..
Albania,ALB,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.869710529274767,0.999347925478625,0.754796258474947,1.64617703874278,1.78288645496588,11.3288338021678,5.59302093847034,4.19365661049317,0.841021129038519,2.526687325035,2.52713920713923,1.36082987293737,1.23302401736098,1.36822524896813,1.50888932624811,1.58929872193894,1.27195460594846,0.473777754916121,1.29873591982288,1.53168174894832,1.80570603105814,1.67917724128534,0.912785456097828,1.12750058489093,1.20066757116957,0.91900004312231,1.06055110477609,0.919294434450064,0.636903911014616,..
Albania,ALB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.0050685683143,5.97772405824244,3.55949020472789,8.32015440150624,8.77787742533237,43.035770338676,21.2170962217817,17.036538892625,4.18631197419442,7.0294254946399,6.9093843834478,5.32389656631122,4.21914700442173,4.98896919473502,3.10151317930892,3.46078583569573,3.09723004393071,2.85902260444178,4.30796304921017,4.84873152744263,5.38761486858166,4.27028419430069,4.03962701467766,2.21413141700259,2.73694779046898,2.01097785878705,2.2894924438077,2.25622918845519,2.11967475154632,..
Albania,ALB,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.08978850427465,10.9776232128429,6.42390721308421,15.1939412040122,15.9663711579284,75.2587874553944,36.8443964045528,29.693401325076,7.45181893848208,11.4110774452804,11.1817534000111,9.20727870305637,7.16128099971483,8.56972567212745,4.67921085108996,5.31533381936921,4.90417311996204,5.21544467014987,7.27239426073419,8.10402784497574,8.88610924759075,6.78828198089606,7.06476144542302,3.26207511471631,4.21611535291606,3.06208270617343,3.47322484159371,3.54516851481301,3.55018112751022,..
Algeria,DZA,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.280893778073172,0.206523833724166,0.443627332105205,0.371234342492363,..,..,..,0.431856191137297,0.377928339717019,..
Algeria,DZA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.927439538299195,0.793163550675366,0.944412023470712,0.78395009073727,0.705997765100146,0.763745273712395,1.39899800178681,1.25851678291123,1.48238779429123,1.36427639736388,..,..,..,1.32627060556494,1.32265953172425,..
Algeria,DZA,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.03330073931873,0.882836393382757,2.50073922179276,2.33753263512048,..,..,..,2.20233267030399,2.24792053808537,..
American Samoa,ASM,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70951859956236,11.8489429050223,5.04244054122195,6.70196367535688,10.0743825243044,6.76715897748228,1.71329689721932,5.21829883457993,3.5288928098809,8.91519863062549,8.96780557797507,3.5926637805601,5.38435306997864,5.37721137817928,7.16768806221553,5.38222788352859,..,..,0,..,..
